path,label,category,group,sizeClass,sizeClassSource,targetHeightUnits,walkableOrSolid,marketplaceEligible,priceCents,priceDollars,priceTier,spinWheelEligible,interactable,needsNewAnimation,interactNote
/world/models/platformer/block-snow-large-slope.glb,Block Snow Large Slope,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-large-tall.glb,Block Snow Large Tall,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-large.glb,Block Snow Large,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-long.glb,Block Snow Long,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-low-hexagon.glb,Block Snow Low Hexagon,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-low-large.glb,Block Snow Low Large,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-low-long.glb,Block Snow Low Long,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-low-narrow.glb,Block Snow Low Narrow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-low.glb,Block Snow Low,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-narrow.glb,Block Snow Narrow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-corner.glb,Block Snow Overhang Corner,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-edge.glb,Block Snow Overhang Edge,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-hexagon.glb,Block Snow Overhang Hexagon,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-large-slope-narrow.glb,Block Snow Overhang Large Slope Narrow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-large-slope-steep-narrow.glb,Block Snow Overhang Large Slope Steep Narrow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-large-slope-steep.glb,Block Snow Overhang Large Slope Steep,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-large-slope.glb,Block Snow Overhang Large Slope,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-large-tall.glb,Block Snow Overhang Large Tall,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-large.glb,Block Snow Overhang Large,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-long.glb,Block Snow Overhang Long,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-low-hexagon.glb,Block Snow Overhang Low Hexagon,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-low-large.glb,Block Snow Overhang Low Large,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-low-long.glb,Block Snow Overhang Low Long,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-low-narrow.glb,Block Snow Overhang Low Narrow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-low.glb,Block Snow Overhang Low,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow-overhang-narrow.glb,Block Snow Overhang Narrow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/block-snow.glb,Block Snow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/brick.glb,Brick,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/button-round.glb,Button Round,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/button-square.glb,Button Square,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/character-oobi.glb,Character Oobi,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/character-oodi.glb,Character Oodi,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/character-ooli.glb,Character Ooli,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/character-oopi.glb,Character Oopi,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/character-oozi.glb,Character Oozi,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/chest.glb,Chest,platformer,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/coin-bronze.glb,Coin Bronze,platformer,Seasonal & Themed,tiny,keyword,0.218,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/platformer/coin-gold.glb,Coin Gold,platformer,Seasonal & Themed,tiny,keyword,0.218,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/platformer/coin-silver.glb,Coin Silver,platformer,Seasonal & Themed,tiny,keyword,0.218,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/platformer/conveyor-belt.glb,Conveyor Belt,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/crate-item-strong.glb,Crate Item Strong,platformer,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/crate-item.glb,Crate Item,platformer,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/crate-strong.glb,Crate Strong,platformer,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/crate.glb,Crate,platformer,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/door-large-open.glb,Door Large Open,platformer,Seasonal & Themed,tallFurniture,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/door-open.glb,Door Open,platformer,Seasonal & Themed,tallFurniture,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/door-rotate-large.glb,Door Rotate Large,platformer,Seasonal & Themed,tallFurniture,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/door-rotate.glb,Door Rotate,platformer,Seasonal & Themed,tallFurniture,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-broken.glb,Fence Broken,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-corner-curved.glb,Fence Corner Curved,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-corner.glb,Fence Corner,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-low-broken.glb,Fence Low Broken,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-low-corner-curved.glb,Fence Low Corner Curved,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-low-corner.glb,Fence Low Corner,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-low-straight.glb,Fence Low Straight,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-rope.glb,Fence Rope,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/fence-straight.glb,Fence Straight,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/flag.glb,Flag,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/flowers-tall.glb,Flowers Tall,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/flowers.glb,Flowers,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/grass.glb,Grass,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/heart.glb,Heart,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/hedge-corner.glb,Hedge Corner,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/hedge.glb,Hedge,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/jewel.glb,Jewel,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/key.glb,Key,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/ladder-broken.glb,Ladder Broken,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/ladder-long.glb,Ladder Long,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/ladder.glb,Ladder,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/lever.glb,Lever,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/lock.glb,Lock,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/mushrooms.glb,Mushrooms,platformer,Seasonal & Themed,tiny,keyword,0.218,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/platformer/pipe.glb,Pipe,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/plant.glb,Plant,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/platform-fortified.glb,Platform Fortified,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/platform-overhang.glb,Platform Overhang,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/platform-ramp.glb,Platform Ramp,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/platform.glb,Platform,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/poles.glb,Poles,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/rocks.glb,Rocks,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/sign.glb,Sign,platformer,Seasonal & Themed,personScale,keyword,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/spring.glb,Spring,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/star.glb,Star,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/stones.glb,Stones,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/tree-pine-small.glb,Tree Pine Small,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/tree-pine-snow-small.glb,Tree Pine Snow Small,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/tree-pine-snow.glb,Tree Pine Snow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/tree-pine.glb,Tree Pine,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/tree-snow.glb,Tree Snow,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/platformer/tree.glb,Tree,platformer,Seasonal & Themed,furniture,category-fallback,1.745,walkable (walk-through),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/props/bridge.glb,Bridge,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/cactus.glb,Cactus,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/chair-desk.glb,Chair Desk,props,Props & Tools,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/computer-keyboard.glb,Computer Keyboard,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/computer-screen.glb,Computer Screen,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/desk.glb,Desk,props,Props & Tools,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/doggi-statue.glb,Doggi Statue,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/dry_tree.glb,Dry Tree,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/dumpster.glb,Dumpster,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/flower.glb,Flower,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/large_rock.glb,Large Rock,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/medium_rock.glb,Medium Rock,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/mountain_map.glb,Mountain Map,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/mushroom.glb,Mushroom,props,Props & Tools,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/props/park-info-board.glb,Park Info Board,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/pine_tree.glb,Pine Tree,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/playground-slide.glb,Playground Slide,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/potted_tree.glb,Potted Tree,props,Props & Tools,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/props/sandwich-board.glb,Sandwich Board,props,Props & Tools,personScale,keyword,1.745,solid (blocks movement),yes,800,8.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/shop_building.glb,Shop Building,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/traffic_sign.glb,Traffic Sign,props,Props & Tools,personScale,keyword,1.745,solid (blocks movement),yes,800,8.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/tree2.glb,Tree2,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/trunk.glb,Trunk,props,Props & Tools,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/wooden-sign-1.glb,Wooden Sign 1,props,Props & Tools,personScale,keyword,1.745,solid (blocks movement),yes,800,8.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/wooden-sign-2.glb,Wooden Sign 2,props,Props & Tools,personScale,keyword,1.745,solid (blocks movement),yes,800,8.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/props/wooden-sign-3.glb,Wooden Sign 3,props,Props & Tools,personScale,keyword,1.745,solid (blocks movement),yes,800,8.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/animal-bison.glb,Animal Bison,prototype,Props & Tools,furniture,category-fallback,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/animal-dog.glb,Animal Dog,prototype,Props & Tools,furniture,category-fallback,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/animal-horse.glb,Animal Horse,prototype,Props & Tools,furniture,category-fallback,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/button-floor-round-small.glb,Button Floor Round Small,prototype,Props & Tools,furniture,keyword,0.873,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/button-floor-round.glb,Button Floor Round,prototype,Props & Tools,furniture,keyword,0.873,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/button-floor-square-small.glb,Button Floor Square Small,prototype,Props & Tools,furniture,keyword,0.873,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/button-floor-square.glb,Button Floor Square,prototype,Props & Tools,furniture,keyword,0.873,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/coin.glb,Coin,prototype,Props & Tools,tiny,keyword,0.218,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/prototype/column-low.glb,Column Low,prototype,Props & Tools,smallObject,keyword,0.436,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/prototype/column-rounded-low.glb,Column Rounded Low,prototype,Props & Tools,smallObject,keyword,0.436,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/prototype/column-rounded.glb,Column Rounded,prototype,Props & Tools,personScale,keyword,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/column-triangle-low.glb,Column Triangle Low,prototype,Props & Tools,smallObject,keyword,0.436,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,yes,no,static click-to-collect
/world/models/prototype/column-triangle.glb,Column Triangle,prototype,Props & Tools,personScale,keyword,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/column.glb,Column,prototype,Props & Tools,personScale,keyword,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/crate-color.glb,Crate Color,prototype,Props & Tools,furniture,keyword,0.873,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/crate.glb,Crate,prototype,Props & Tools,furniture,keyword,0.873,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/door-garage.glb,Door Garage,prototype,Props & Tools,tallFurniture,keyword,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/door-rotate.glb,Door Rotate,prototype,Props & Tools,tallFurniture,keyword,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
/world/models/prototype/door-sliding-double-round.glb,Door Sliding Double Round,prototype,Props & Tools,tallFurniture,keyword,1.745,solid (blocks movement),no (level-geometry/greybox — not a collectible),,,excluded,no,no,no,"placed decoration only, not clickable"
